Date Open High Low Close Volume Adjusted
2014-06-06 103.25 103.330002 102.839996 103.18 4624000 84.840111
2014-06-09 103.07 103.230003 102.68 103.220001 3748800 84.873016
2014-06-10 103.470001 104.120003 102.769997 104.099998 5792100 85.596596
2014-06-11 103.809998 104.150002 103.129997 103.32 5960500 84.955254
2014-06-12 103.18 103.209999 102.510002 102.529999 5930700 84.305641
2014-06-13 102.510002 102.650002 102.169998 102.529999 4301600 84.305641
2014-06-16 102.519997 102.889999 101.839996 102.449997 5645500 84.239876
2014-06-17 102.129997 102.199997 101.379997 101.93 4834600 83.812294
2014-06-18 101.910004 102.830002 101.860001 102.809998 5445000 84.535873
2014-06-19 102.93 103.870003 102.809998 103.809998 5481500 85.358154
2014-06-20 104.370003 105.480003 104.07 105.269997 12459700 86.55864
2014-06-23 104.910004 105.120003 104.440002 104.75 6063200 86.131065
2014-06-24 104.629997 105.230003 104.550003 104.589996 5915000 85.999489
2014-06-25 104.230003 105.870003 104.230003 105.760002 6411100 86.961525
2014-06-26 105.839996 105.970001 105.029999 105.650002 5106900 86.871086
2014-06-27 105.470001 105.589996 104.449997 104.989998 6463000 86.3284
2014-06-30 105.620003 106 104.519997 104.620003 6877800 86.024162
2014-07-01 105.150002 106 104.989998 105.870003 5129200 87.051979
2014-07-02 105.699997 105.970001 105.300003 105.860001 3764900 87.043755
2014-07-03 105.870003 106.25 105.110001 105.419998 4199100 86.681961
2014-07-07 105.419998 106.739998 105.269997 106.470001 7014900 87.545341
2014-07-08 106.209999 106.25 105.519997 105.720001 6268400 86.928642
2014-07-09 106 106.209999 105.720001 106.040001 5720900 87.19175
2014-07-10 105.080002 106 104.519997 105.800003 4955100 86.994438
2014-07-11 105.839996 106.010002 104.860001 105.099998 5461000 86.418861
2014-07-14 105.379997 105.489998 105.110001 105.379997 7784800 86.649071
2014-07-15 105.230003 105.470001 102.769997 103.279999 14219700 84.92234
2014-07-16 103.529999 103.669998 101.949997 102.220001 11946800 84.050758
2014-07-17 101.900002 102.099998 100.260002 100.370003 11218900 82.529572
2014-07-18 100.669998 101.959999 100.370003 101.800003 8408400 83.705399
2014-07-21 101.440002 101.580002 101.019997 101.269997 6379900 83.269608
2014-07-22 101.910004 102.540001 101.779999 102.470001 6554100 84.256332
2014-07-23 102.800003 102.93 101.879997 102.190002 4815300 84.0261
2014-07-24 102.339996 102.730003 102.019997 102.199997 5177200 84.034317
2014-07-25 102.269997 102.400002 101.800003 102.110001 3951500 83.960297
2014-07-28 101.889999 102.400002 101.660004 102.110001 4634800 83.960297
2014-07-29 102.449997 102.510002 101.690002 101.959999 6053900 83.836967
2014-07-30 102.269997 102.849998 101.809998 102.300003 5994800 84.116531
2014-07-31 101.769997 101.839996 100.050003 100.089996 9141500 82.299355
2014-08-01 99.760002 100.410004 98.800003 99.900002 8610700 82.143135
2014-08-04 99.989998 100.379997 99.32 100.160004 6790800 82.356926
2014-08-05 99.830002 100.239998 99.550003 99.82 6230900 82.077324
2014-08-06 99.669998 100.830002 99.599998 100.709999 7412100 82.809151
2014-08-07 101.089996 101.190002 99.580002 99.93 7417800 82.167793
2014-08-08 100.209999 101.150002 99.769997 101.080002 5618400 83.11338
2014-08-11 101.620003 101.779999 101.010002 101.160004 5703000 83.179176
2014-08-12 101 101.220001 100.309998 100.629997 4577700 82.743378
2014-08-13 101.150002 101.949997 101.150002 101.739998 4563700 83.656059
2014-08-14 101.889999 102.050003 101.5 102.019997 5239400 83.886307
2014-08-15 102.209999 102.440002 100.800003 101.169998 6986000 83.187386
2014-08-18 101.919998 102.720001 101.75 102.699997 5979500 84.445435
2014-08-19 102.730003 102.959999 102.019997 102.959999 5670000 84.659233
2014-08-20 102.870003 103.300003 102.699997 103.209999 5183000 84.864784
2014-08-21 103.330002 104.419998 103.330002 104.190002 8357600 85.670578
2014-08-22 103.629997 104.029999 102.970001 103.099998 5076300 85.347748
2014-08-25 103.650002 103.809998 103.089996 103.230003 3678200 85.455376
2014-08-26 103.470001 103.720001 103.169998 103.440002 3512400 85.629211
2014-08-27 103.599998 103.720001 102.910004 103.220001 4786100 85.447105
2014-08-28 102.900002 103.190002 102.709999 102.949997 3482200 85.223549
2014-08-29 103.099998 103.760002 103.010002 103.730003 5287800 85.869293
2014-09-02 103.300003 103.709999 103.019997 103.360001 4644800 85.562965
2014-09-03 103.82 104.099998 103.540001 103.760002 4725800 85.894104
2014-09-04 103.989998 104.099998 103.760002 103.839996 6147700 85.96035
2014-09-05 103.919998 104.419998 103.339996 104.419998 5744400 86.440453
2014-09-08 104.419998 104.580002 103.830002 104.050003 4900300 86.134171
2014-09-09 104.400002 104.400002 103.550003 103.800003 5999400 85.927231
2014-09-10 104.190002 105.339996 103.959999 104.989998 7402200 86.912323
2014-09-11 104.779999 104.889999 104.099998 104.550003 4834100 86.548088
2014-09-12 104.540001 104.809998 103.959999 104.580002 5929200 86.572922
2014-09-15 104.589996 104.910004 104.349998 104.720001 4525500 86.688805
2014-09-16 104.489998 105.940002 104.300003 105.879997 6081400 87.649078
2014-09-17 105.879997 106.629997 105.800003 106.190002 6627800 87.905708
2014-09-18 106.18 107.410004 106.029999 107.349998 6628700 88.865967
2014-09-19 107.889999 108.370003 107.620003 107.989998 13033400 89.39576
2014-09-22 108 108.25 107.779999 107.879997 5788300 89.304703
2014-09-23 107.769997 108.099998 107.190002 107.459999 8108100 88.957024
2014-09-24 107.699997 108.769997 107.339996 108.639999 5890900 89.93383
2014-09-25 108.529999 108.550003 107.07 107.099998 5688200 88.659012
2014-09-26 107.410004 107.489998 106.199997 107.099998 4467500 88.659012
2014-09-29 106.379997 106.650002 106.040001 106.540001 6581600 88.19545
2014-09-30 106.5 107.209999 106.449997 106.589996 6822500 88.236816
2014-10-01 105.980003 106.279999 103.949997 104.300003 12263700 86.341118
2014-10-02 104.059998 104.540001 103.25 103.849998 7566100 85.968628
2014-10-03 104.230003 105.190002 104.129997 105.129997 6856100 87.028206
2014-10-06 105.68 106 104.370003 104.860001 5015100 86.80471
2014-10-07 104.459999 104.459999 102.339996 102.389999 8407800 84.76001
2014-10-08 102.43 105.029999 102.040001 104.910004 8337000 86.846115
2014-10-09 104.629997 104.860001 101.790001 102.080002 10675900 84.50338
2014-10-10 102.349998 102.529999 101.230003 101.230003 9984100 83.799744
2014-10-13 101.459999 101.459999 99.019997 99.120003 10334600 82.053047
2014-10-14 100.529999 100.900002 95.339996 97.010002 20807400 80.306358
2014-10-15 96.050003 98.720001 95.099998 98.209999 21905900 81.299728
2014-10-16 96.970001 98 96.5 96.779999 14575300 80.115959
2014-10-17 97.540001 99.150002 97.309998 98.699997 12272900 81.70536
2014-10-20 98.830002 99.199997 98.32 99.199997 7988900 82.119263
2014-10-21 99.830002 100.379997 99.339996 100.360001 7287300 83.079536
2014-10-22 101.099998 101.790001 100.519997 101.220001 9360100 83.791466
2014-10-23 102.260002 102.980003 101.940002 102.629997 7570400 84.958694
2014-10-24 102.949997 103.290001 102.209999 103.129997 5973100 85.372574
2014-10-27 103.07 104.239998 103.040001 104.07 7043900 86.150734
2014-10-28 104.550003 104.800003 103.559998 104.790001 10347800 86.746758
2014-10-29 105 105.559998 104.860001 105.559998 8188300 87.384171
2014-10-30 105.169998 107.050003 104.910004 107.040001 9068300 88.60936
2014-10-31 107.940002 108.18 107.260002 107.779999 10800100 89.221916
2014-11-03 107.830002 108.120003 106.75 107.459999 7082600 88.957024
2014-11-04 107.889999 108.730003 107.339996 108.620003 9349000 89.91729
2014-11-05 109.050003 109.260002 107.949997 108.82 6966800 90.082855
2014-11-06 108.93 109.32 108.550003 109.010002 6200300 90.240128
2014-11-07 109 109.029999 107.919998 108.199997 6652600 89.569633
2014-11-10 108.07 108.919998 107.199997 108.82 7573300 90.082855
2014-11-11 108.879997 109.400002 108.550003 108.910004 6221100 90.157356
2014-11-12 108.669998 109 108.389999 108.75 4895900 90.02491
2014-11-13 109.050003 109.489998 108.5 109.07 4860000 90.289787
2014-11-14 108.919998 109.059998 108.010002 108.160004 5650700 89.536514
2014-11-17 108 108.690002 107.610001 108.300003 5233000 89.652382
2014-11-18 108.129997 109.059998 107.720001 108.830002 5407200 90.091125
2014-11-19 108.449997 108.809998 108.099998 108.760002 5217800 90.033188
2014-11-20 108.550003 108.57 107.690002 108.18 8090700 89.553062
2014-11-21 108.730003 108.730003 107.620003 107.860001 8417400 89.869675
2014-11-24 107.919998 108.230003 106.639999 106.879997 9098000 89.053123
2014-11-25 106.980003 107.190002 106.699997 106.699997 7367900 88.90316
2014-11-26 106.769997 107.25 106.599998 107.209999 5503700 89.328087
2014-11-28 107.610001 108.82 107.330002 108.25 5881200 90.194626
2014-12-01 107.889999 108.809998 107.349998 108.029999 5638800 90.011314
2014-12-02 107.970001 108.529999 107.5 108.510002 6184400 90.411247
2014-12-03 108.540001 108.989998 107.650002 107.720001 8957400 89.753029
2014-12-04 108.089996 108.300003 107.379997 107.559998 6697600 89.619698
2014-12-05 107.529999 108.739998 107.220001 108.510002 6449700 90.411247
2014-12-08 108.419998 108.879997 108.139999 108.519997 6499300 90.419563
2014-12-09 108.220001 108.470001 106.889999 108.050003 7214300 90.027992
2014-12-10 107.610001 107.959999 106.150002 106.239998 9416400 88.519882
2014-12-11 105.849998 107.309998 105.360001 106.720001 7114600 88.919815
2014-12-12 106.650002 106.870003 104.389999 104.43 8325500 87.011765
2014-12-15 104.769997 105.059998 103.629997 103.959999 12110600 86.620178
2014-12-16 103.480003 105.209999 102.5 102.760002 10209200 85.620331
2014-12-17 103.269997 104.489998 102.699997 104.07 10207600 86.711807
2014-12-18 105.620003 106.82 104.739998 106.809998 11756800 88.994797
2014-12-19 106.629997 107.389999 105.5 105.550003 19154400 87.944962
2014-12-22 105.690002 106.830002 105.669998 106.739998 8124500 88.936485
2014-12-23 106.660004 106.910004 103.919998 104.279999 10171700 86.886795
2014-12-24 104.379997 105.330002 104.379997 104.589996 3415100 87.145081
2014-12-26 105.07 105.690002 104.690002 105.059998 2951000 87.53669
2014-12-29 104.639999 105.690002 104.610001 105.330002 4273400 87.761642
2014-12-30 105.419998 105.800003 105.059998 105.360001 4371700 87.786674
2014-12-31 105.610001 106.110001 104.540001 104.57 6202100 87.128426
2015-01-02 105.050003 105.550003 104.129997 104.519997 5753600 87.086746
2015-01-05 104.480003 104.730003 103.68 103.790001 8079300 86.478516
2015-01-06 104.339996 104.989998 102.940002 103.279999 7428000 86.053574
2015-01-07 103.910004 105.830002 103.809998 105.559998 7931700 87.953285
2015-01-08 106.059998 106.489998 105.75 106.389999 9916000 88.644859
2015-01-09 106.5 106.5 104.75 104.940002 7364800 87.436699
2015-01-12 105.169998 105.82 104.300003 104.580002 6839000 87.136765
2015-01-13 105.440002 106.330002 104.239998 104.760002 10151100 87.286736
2015-01-14 103.860001 104.43 103.510002 104 8887700 86.653488
2015-01-15 102.970001 103.93 101.949997 102.489998 10834800 85.395363
2015-01-16 102.059998 104.620003 102 104.040001 14092300 86.686829
2015-01-20 101.550003 102.050003 100.260002 101.290001 20460000 84.395523
2015-01-21 100.559998 102.099998 100.400002 101.900002 11702900 84.90377
2015-01-22 102.389999 103.830002 101.57 103.760002 9036600 86.453506
2015-01-23 102.940002 102.970001 101.940002 102.199997 10126000 85.153732
2015-01-26 101.800003 102.449997 101.209999 102.260002 8962800 85.203712
2015-01-27 101.830002 102.769997 100.93 102.089996 10160500 85.062042
2015-01-28 102.480003 102.93 101.440002 101.480003 9053200 84.553802
2015-01-29 101.510002 102.459999 100.669998 102.379997 7569300 85.303688
2015-01-30 101.580002 102 100.089996 100.139999 10676300 83.437302
2015-02-02 100.489998 100.849998 99.379997 100.830002 8990700 84.012207
2015-02-03 101.400002 102.559998 101.120003 102.459999 10005200 85.370361
2015-02-04 102.120003 102.449997 101.019997 101.360001 9514100 84.453827
2015-02-05 101.57 102.559998 101.459999 102.459999 6642200 85.370361
2015-02-06 102.110001 102.449997 100.830002 101.099998 9215700 84.237175
2015-02-09 101.059998 101.059998 99.099998 99.779999 9851700 83.13736
2015-02-10 100.190002 100.699997 99.43 100.349998 12275500 83.612297
2015-02-11 100.459999 100.790001 99.949997 100.379997 8177000 83.637283
2015-02-12 100.5 100.540001 97.150002 98.440002 25835200 82.020851
2015-02-13 98.440002 99.669998 98.330002 99.620003 11153600 83.004044
2015-02-17 99.389999 100.480003 99.120003 100.440002 8627100 83.687294
2015-02-18 100.699997 100.940002 99.379997 99.959999 7878200 83.287315
2015-02-19 99.949997 100.839996 99.610001 100.699997 10028200 83.903908
2015-02-20 100.18 100.370003 99.110001 100.260002 10085700 84.122086
2015-02-23 100.739998 100.769997 99.800003 100.18 6878200 84.054947
2015-02-24 100.25 101.050003 100 100.699997 6587200 84.491234
2015-02-25 100.940002 101.290001 100.160004 101.209999 9684000 84.919136
2015-02-26 101.379997 103.18 101.220001 102.800003 11437900 86.253227
2015-02-27 103.040001 103.330002 102.480003 102.510002 8500000 86.009911
2015-03-02 102.510002 103.410004 102.510002 103.220001 7277600 86.605621
2015-03-03 103.099998 103.099998 101.809998 102.339996 6419700 85.867256
2015-03-04 102.120003 102.120003 101.169998 101.650002 8665500 85.288322
2015-03-05 102.07 103.209999 102 102.519997 8042300 86.01828
2015-03-06 102.089996 102.43 99.879997 100.110001 9287600 83.996223
2015-03-09 100.199997 100.919998 99.760002 100.660004 5701100 84.457687
2015-03-10 99.989998 100.440002 99.510002 99.529999 8735700 83.509552
2015-03-11 99.830002 99.830002 98.220001 98.32 9138100 82.494324
2015-03-12 98.959999 100.239998 98.830002 99.830002 8318000 83.761284
2015-03-13 99.849998 100.050003 98.639999 99.209999 7821800 83.241081
2015-03-16 99.739998 101.07 99.739998 101.059998 7726500 84.793282
2015-03-17 100.110001 100.519997 99.410004 99.889999 7301500 83.81163
2015-03-18 99.889999 101.739998 99.129997 101.459999 7972500 85.128899
2015-03-19 101.040001 101.959999 100.910004 101.690002 6863100 85.321915
2015-03-20 101.870003 102.900002 101.760002 102.400002 12433800 85.917603
2015-03-23 102.470001 103.349998 102.230003 102.980003 9016000 86.404236
2015-03-24 102.830002 103.230003 101.93 101.959999 8390700 85.548416
2015-03-25 101.849998 102.5 100.339996 100.339996 8444100 84.189171
2015-03-26 99.949997 100.809998 99.559998 100.139999 9972400 84.021385
2015-03-27 100.279999 100.949997 100.150002 100.339996 5847400 84.189171
2015-03-30 101.239998 101.860001 100.760002 101.550003 6061200 85.204407
2015-03-31 100.970001 101.489998 100.589996 100.599998 8028000 84.40731
2015-04-01 100.459999 100.459999 98.610001 99.150002 11368100 83.190727
2015-04-02 99.440002 99.989998 98.889999 99.639999 6097100 83.601852
2015-04-06 98.839996 99.559998 98.040001 99.160004 9697600 83.199104
2015-04-07 99.550003 100.870003 99.43 100.099998 7900300 83.987801
2015-04-08 99.839996 100.449997 99.599998 100.160004 7354100 84.038162
2015-04-09 100.57 101.650002 100.330002 101.330002 8073900 85.019852
2015-04-10 101.330002 102.139999 100.93 102.059998 6786500 85.632339
2015-04-13 101.540001 101.980003 100.550003 100.550003 10753500 84.365379
2015-04-14 101.050003 101.459999 100.190002 100.519997 9322200 84.34021
2015-04-15 100.540001 101.239998 100.330002 100.599998 8237100 84.40731
2015-04-16 100.269997 100.32 99.769997 99.790001 7324800 83.727715
2015-04-17 99.370003 99.849998 99.110001 99.580002 11084200 83.551498
2015-04-20 100.260002 100.879997 100.050003 100.209999 6668500 84.080109
2015-04-21 100.660004 100.989998 100.160004 100.300003 6532700 84.15564
2015-04-22 100.629997 100.800003 99.959999 100.43 4763900 84.264679
2015-04-23 100.5 100.82 99.910004 100.459999 7351500 84.289864
2015-04-24 100.110001 101.529999 100 101.080002 6566900 84.810081
2015-04-27 101.160004 101.599998 100.470001 100.580002 9113900 84.390556
2015-04-28 100.449997 100.949997 99.309998 100.739998 7484600 84.524803
2015-04-29 100.510002 100.610001 99.900002 100.389999 8926200 84.231125
2015-04-30 100.07 100.150002 98.769997 99.199997 10170600 83.232674
2015-05-01 99.620003 100.389999 99.620003 100.129997 6255000 84.012985
2015-05-04 100.330002 100.550003 100.160004 100.349998 5532400 84.197556
2015-05-05 100.129997 100.290001 99.290001 99.5 8828000 83.484383
2015-05-06 99.620003 99.870003 98.660004 99.169998 8030800 83.207504
2015-05-07 98.940002 100 98.910004 99.660004 6401600 83.618629
2015-05-08 100.480003 101.669998 100.440002 101.470001 7508600 85.137299
2015-05-11 101.32 101.660004 101.010002 101.029999 5698900 84.76812
2015-05-12 100.879997 101.050003 100.279999 100.470001 6903100 84.298271
2015-05-13 100.68 101.129997 100.470001 100.550003 5826800 84.365379
2015-05-14 100.970001 101.870003 100.949997 101.830002 5454000 85.439346
2015-05-15 101.980003 102.32 101.669998 102.300003 6023500 85.833702
2015-05-18 102.370003 104.339996 102.32 103.419998 10479600 86.773438
2015-05-19 103.660004 104.120003 103.260002 103.959999 7724100 87.226494
2015-05-20 104.419998 104.480003 103.309998 103.599998 7146500 86.924469
2015-05-21 102.910004 103.300003 102.339996 102.419998 6875600 86.561028
2015-05-22 102.269997 102.410004 101.330002 101.349998 6216600 85.656731
2015-05-26 101.230003 101.550003 100.580002 100.82 7918900 85.208794
2015-05-27 101.010002 101.410004 100.800003 101.129997 9297900 85.470779
2015-05-28 101.010002 101.699997 100.809998 101.150002 5700100 85.487686
2015-05-29 101.550003 101.620003 99.830002 100.139999 9957800 84.634079
2015-06-01 100.279999 100.599998 99.720001 100.040001 7298100 84.549568
2015-06-02 99.919998 100.239998 99.099998 99.980003 8312400 84.498856
2015-06-03 100.32 100.43 99.839996 100.089996 5375200 84.59182
2015-06-04 99.940002 100.470001 99.059998 99.230003 8057900 83.86499
2015-06-05 98.989998 99.050003 98.199997 98.589996 7557300 83.324081
2015-06-08 98.599998 98.980003 97.959999 97.959999 7054600 82.791634
2015-06-09 98.440002 98.540001 97.800003 98.209999 7844300 83.002907
2015-06-10 98.480003 99.550003 98.199997 98.879997 10025100 83.569168
2015-06-11 99.199997 99.800003 98.830002 99.239998 6175200 83.873428
2015-06-12 98.879997 99.230003 98.120003 98.349998 8717200 83.121231
2015-06-15 97.75 97.870003 97.010002 97.489998 6833500 82.394394
2015-06-16 97.5 98.489998 97.099998 98.360001 6049500 83.1297
2015-06-17 98.379997 99.120003 98.150002 98.730003 6155800 83.442413
2015-06-18 98.860001 100.550003 98.709999 100.360001 8815800 84.820015
2015-06-19 99.879997 100.199997 99.779999 99.860001 11653600 84.39743
2015-06-22 100.599998 100.839996 99.989998 100.089996 5055900 84.59182
2015-06-23 100.099998 100.360001 99.480003 99.779999 6046600 84.329811
2015-06-24 99.510002 99.809998 99.07 99.330002 7254700 83.949509
2015-06-25 99.5 99.980003 99.110001 99.120003 6581100 83.772026
2015-06-26 99.43 100.129997 99.25 99.639999 9041100 84.211494
2015-06-29 98.980003 99.349998 97.620003 97.68 11150900 82.554985
2015-06-30 98.43 98.449997 97.300003 97.459999 8967900 82.369057
2015-07-01 98.300003 98.68 97.639999 98.470001 6726700 83.222664
2015-07-02 98.849998 99.019997 98.32 98.440002 6091900 83.197311
2015-07-06 97.709999 98.5 96.639999 98.199997 6817800 82.994453
2015-07-07 98.629997 98.980003 97.519997 98.919998 7122600 83.602974
2015-07-08 98.419998 98.589996 97.690002 97.769997 6845500 82.631058
2015-07-09 99.050003 99.540001 98.400002 98.400002 7316400 83.163498
2015-07-10 99.779999 99.889999 99.089996 99.529999 6969300 84.118523
2015-07-13 100.050003 100.480003 99.870003 100.269997 6986300 84.743942
2015-07-14 99.260002 99.879997 98.550003 99.779999 9890600 84.329811
2015-07-15 99.760002 100.940002 99.629997 100.419998 7990300 84.87072
2015-07-16 100.949997 101.360001 100.779999 101.110001 5775000 85.453888
2015-07-17 100.889999 100.910004 99.959999 100.080002 8054200 84.583389
2015-07-20 100.5 100.650002 100.099998 100.370003 5016200 84.828453
2015-07-21 100.599998 100.809998 100.07 100.339996 5891600 84.803101
2015-07-22 100.410004 100.709999 99.730003 100.18 6721900 84.667892
2015-07-23 100.5 100.599998 100 100.199997 5016100 84.684799
2015-07-24 99.75 99.949997 99.050003 99.150002 6524200 83.797371
2015-07-27 98.970001 98.989998 97.919998 98.279999 8734000 83.062073
2015-07-28 98.889999 99.230003 98.419998 99.019997 7757500 83.687492
2015-07-29 99.260002 100.050003 99.050003 99.730003 7853500 84.287544
2015-07-30 99.800003 100 99.379997 99.839996 5517400 84.380508
2015-07-31 100.339996 100.980003 99.959999 100.209999 6216800 84.69323
2015-08-03 100 100.209999 99.230003 100.019997 6172500 84.532669
2015-08-04 100.410004 100.5 99.650002 99.800003 6005300 84.346733
2015-08-05 100.57 101 100.349998 100.519997 4571300 84.955238
2015-08-06 100.489998 100.599998 99.010002 99.07 6988000 83.729774
2015-08-07 99.019997 99.07 98.160004 98.849998 6027900 83.543808
2015-08-10 99.57 100.059998 99.449997 99.790001 6133500 84.338272
2015-08-11 99.050003 99.339996 98.769997 99.010002 6682600 83.679062
2015-08-12 98.400002 98.730003 97.410004 98.709999 7462400 83.425499
2015-08-13 98.739998 98.980003 98.150002 98.480003 5048000 83.23111
2015-08-14 98.330002 98.830002 97.870003 98.809998 5177300 83.510025
2015-08-17 98.440002 99.879997 98.059998 99.870003 6901800 84.405876
2015-08-18 99.239998 99.68 99.019997 99.370003 7618800 83.983322
2015-08-19 99.18 99.989998 98.779999 99.309998 7642400 83.932587
2015-08-20 98.949997 100.120003 98.790001 98.790001 10620400 83.493103
2015-08-21 97.220001 98.519997 95.510002 95.559998 16141500 81.381088
2015-08-24 91.080002 95.209999 81.790001 92.82 25636300 79.047646
2015-08-25 95.690002 95.699997 90.400002 90.730003 15671100 77.267754
2015-08-26 92.910004 95.220001 91.459999 95.110001 14738300 80.997856
2015-08-27 96.099998 96.400002 94.349998 96.220001 11131200 81.943153
2015-08-28 95.93 96.290001 94.379997 95.169998 9200300 81.04895
2015-08-31 94.879997 95.169998 93.580002 93.980003 9083500 80.035522
2015-09-01 92.290001 92.889999 91.459999 92.089996 14593500 78.425941
2015-09-02 93.169998 93.470001 92.5 93.349998 11517400 79.499008
2015-09-03 93.660004 94.089996 92.260002 92.639999 9027200 78.894348
2015-09-04 91.580002 91.879997 90.57 91.309998 10996800 77.761681
2015-09-08 93.089996 93.980003 92.510002 93.940002 11394100 80.001465
2015-09-09 94.989998 95.160004 92.029999 92.220001 7384500 78.536659
2015-09-10 92.110001 93.480003 91.620003 92.720001 8359500 78.962471
2015-09-11 92.440002 93 91.800003 92.93 7381300 79.141335
2015-09-14 92.900002 93.910004 92.510002 93.32 7948700 79.47345
2015-09-15 93.790001 94.75 93.190002 94.400002 7030700 80.393211
2015-09-16 94.489998 94.82 93.82 94.610001 5630400 80.572037
2015-09-17 94.529999 96.190002 94.32 94.839996 8258000 80.767914
2015-09-18 94.080002 94.720001 93.25 93.389999 14211100 79.533066
2015-09-21 93.870003 94.599998 92.370003 93.129997 7053700 79.311638
2015-09-22 92.260002 93.440002 91.879997 93.239998 10618700 79.405319
2015-09-23 93.209999 93.699997 92.559998 92.989998 5609300 79.192398
2015-09-24 92.519997 92.940002 91.779999 92.480003 7407600 78.75808
2015-09-25 92.93 93.129997 90.760002 91 10794400 77.497681
2015-09-28 90.699997 92.07 89.900002 91.370003 14332800 77.812798
2015-09-29 92.239998 93.839996 91.830002 93.040001 11520000 79.235001
2015-09-30 94.129997 94.470001 92.589996 93.349998 10970100 79.499008
2015-10-01 93.43 93.849998 91.760002 93.169998 9675900 79.345703
2015-10-02 92.139999 93.970001 91.839996 93.93 8368100 79.992943
2015-10-05 94.190002 94.82 94.080002 94.760002 9419200 80.699783
2015-10-06 94.519997 94.660004 92.580002 93.419998 8365200 79.558617
2015-10-07 94.260002 95.419998 93.440002 94.980003 9397300 80.887146
2015-10-08 94.709999 95.199997 93.809998 95.080002 7090700 80.972313
2015-10-09 95.139999 95.959999 94.779999 95.370003 8259700 81.219269
2015-10-12 95.07 96.470001 94.980003 95.989998 8957900 81.747276
2015-10-13 94.790001 96.230003 94.309998 95.449997 12761900 81.287415
2015-10-14 95.209999 95.959999 94.120003 94.529999 8881900 80.503922
2015-10-15 95 97.349998 94.860001 97.150002 9561900 82.735168
2015-10-16 97.870003 98.309998 97.400002 98.239998 9495300 83.663429
2015-10-19 98.050003 98.199997 97.309998 97.940002 8725400 83.407967
2015-10-20 97.949997 98.25 97.309998 97.589996 6041800 83.109886
2015-10-21 97.639999 98.220001 97.07 97.629997 7059800 83.143944
2015-10-22 97.849998 99.809998 97.129997 99.529999 9887900 84.762016
2015-10-23 99.879997 100.879997 99.529999 100.309998 9178900 85.426285
2015-10-26 100.050003 100.279999 99.489998 99.940002 7561600 85.111214
2015-10-27 99.919998 100.900002 99.699997 100.190002 8883200 85.324104
2015-10-28 100.449997 100.480003 99.5 100.480003 7256300 85.571075
2015-10-29 100.470001 101.529999 100.120003 101.370003 6340700 86.32901
2015-10-30 101.529999 102.120003 101.010002 101.029999 10520300 86.039459
2015-11-02 101.18 102.339996 100.839996 102.169998 6297900 87.010323
2015-11-03 101.839996 102.300003 101.110001 101.959999 6229200 86.831467
2015-11-04 101.900002 102.389999 101.690002 101.940002 5592300 86.814445
2015-11-05 102.25 102.489998 101.419998 102.330002 6545600 87.146576
2015-11-06 101.57 101.919998 100.860001 101.919998 6221100 86.797417
2015-11-09 101.389999 101.589996 100.550003 100.839996 6625900 85.877632
2015-11-10 101 101.760002 100.68 101.449997 5114200 86.397141
2015-11-11 101.779999 102.360001 101.5 101.860001 6284700 86.746307
2015-11-12 101.139999 101.610001 100.220001 100.269997 6918700 85.39222
2015-11-13 100.040001 100.940002 99.739998 99.879997 8517500 85.060104
2015-11-16 100.379997 101.290001 100.040001 101.220001 5755800 86.201286
2015-11-17 100.379997 101.709999 100.379997 101.5 5124000 86.439728
2015-11-18 101.529999 102.800003 101.309998 102.669998 7148400 87.436119
2015-11-19 102.660004 102.68 102.059998 102.489998 5164500 87.282822
2015-11-20 102.489998 102.800003 102.199997 102.480003 7671500 87.917686
2015-11-23 102.389999 103 102.190002 102.769997 6730600 88.166481
2015-11-24 101.809998 102.790001 101.809998 102.040001 7492400 87.540192
2015-11-25 102.169998 102.330002 101.959999 101.959999 5400800 87.471565
2015-11-27 102.279999 102.620003 101.790001 102.370003 2353800 87.823311
2015-11-30 102.480003 102.480003 101.239998 101.239998 8983700 86.853882
2015-12-01 101.730003 102.489998 101.120003 102.360001 7545700 87.814743
2015-12-02 102.5 102.93 101.989998 102.050003 6623500 87.54879
2015-12-03 102.269997 102.370003 100.309998 100.790001 12008700 86.467834
2015-12-04 101.400002 103 101.279999 102.949997 7845400 88.320885
2015-12-07 102.610001 103.489998 102.599998 103.32 7262900 88.638321
2015-12-08 102.980003 103.239998 101.910004 102.419998 8005400 87.866203
2015-12-09 102.139999 103.339996 101.669998 102.150002 7947000 87.634567
2015-12-10 102.300003 103.339996 101.800003 102.639999 6479300 88.054947
2015-12-11 102.370003 102.370003 101.43 101.68 7796500 87.231354
2015-12-14 101.650002 102.290001 100.779999 102.150002 10641500 87.634567
2015-12-15 102.650002 104.690002 102.650002 104.129997 9283200 89.333214
2015-12-16 104.639999 105.489998 103.519997 105.25 8178800 90.294083
2015-12-17 105.160004 105.260002 103.629997 103.639999 8740800 88.912842
2015-12-18 103.080002 103.080002 101.949997 101.949997 14966000 87.462997
2015-12-21 102.339996 102.919998 100.849998 101.580002 8321900 87.145569
2015-12-22 101.910004 102.879997 101.150002 102.709999 5581600 88.114998
2015-12-23 103.110001 103.669998 102.739998 103.489998 5531700 88.784149
2015-12-24 103.120003 103.910004 103.010002 103.720001 2546300 88.981491
2015-12-28 103.18 103.470001 102.93 103.220001 4063000 88.552513
2015-12-29 103.339996 104.190002 103.339996 104.029999 4230000 89.247429
